Date,ReefRaveDelicacies,PhytoFeastDelights,PlanktonPlatters,CoralCuisineCrunchies,TidalTreatTemptations
2000-03-20,3.2093749046325684,23.96463966369629,30.12876319885254,3.1977555751800537,14.37795352935791
2000-03-21,3.6187500953674316,23.6812744140625,31.791841506958008,3.2098701000213623,15.071172714233398
2000-03-22,3.534374952316284,23.47887420654297,31.946548461914062,3.2704343795776367,14.634703636169434
2000-03-23,3.3843750953674316,22.750215530395508,34.615211486816406,3.2946579456329346,14.480658531188965
2000-03-24,3.6343750953674316,23.316951751708984,34.55719757080078,3.282545566558838,14.326602935791016
2000-03-27,3.65625,24.045591354370117,32.19795608520508,3.482407808303833,14.275254249572754
2000-03-28,3.5062499046325684,24.612335205078125,32.27529525756836,3.567194700241089,14.403630256652832
2000-03-29,3.3125,24.5313663482666,33.164859771728516,3.779165267944336,14.94279956817627
2000-03-30,3.325000047683716,25.01714515686035,31.985231399536133,3.7488858699798584,14.994147300720215
2000-03-31,3.3499999046325684,24.49089241027832,32.874778747558594,3.8397302627563477,15.019826889038086
2000-04-03,3.1781249046325684,24.08608627319336,28.117610931396484,3.876068115234375,15.61035442352295
2000-04-04,3.1968750953674316,24.16704750061035,27.402082443237305,3.7731094360351562,16.329242706298828
2000-04-05,3.109375,23.35742950439453,26.725265502929688,3.797335386276245,15.867097854614258
2000-04-06,3.2125000953674316,23.397916793823242,26.60924530029297,4.027479648590088,15.764400482177734
2000-04-07,3.378124952316284,23.11454200744629,27.55680274963379,4.160719394683838,15.944131851196289
2000-04-10,3.168750047683716,22.709732055664062,26.62856674194336,4.166773319244385,16.354917526245117
2000-04-11,3.168750047683716,23.11454200744629,25.951745986938477,4.372688293457031,16.354917526245117
2000-04-12,2.8187499046325684,24.36945915222168,24.55939483642578,4.3060712814331055,16.58599090576172
2000-04-13,2.4000000953674316,23.96463966369629,24.520713806152344,4.257620334625244,16.27789878845215
2000-04-14,2.34375,22.912141799926758,22.934993743896484,4.130435466766357,15.584671974182129
2000-04-17,2.3531250953674316,22.87165641784668,23.476463317871094,4.069874286651611,15.61035442352295
2000-04-18,2.746875047683716,22.507335662841797,24.92682456970215,4.106211185455322,16.252225875854492
2000-04-19,2.671875,24.126564025878906,24.346683502197266,4.2697319984436035,16.97111701965332
2000-04-20,2.6187500953674316,25.948196411132812,24.424028396606445,4.257620334625244,17.04814338684082
2000-04-24,2.4906249046325684,24.5313663482666,20.614412307739258,4.184943675994873,17.869741439819336
2000-04-25,2.621875047683716,25.260025024414062,21.465301513671875,4.421141147613525,17.844066619873047
2000-04-26,2.674999952316284,25.86723518371582,21.03986358642578,4.251562595367432,17.869741439819336
2000-04-27,2.643749952316284,25.78626823425293,21.60066795349121,4.197055339813232,17.5616455078125
2000-04-28,2.7593750953674316,25.705305099487305,21.58131980895996,4.209170341491699,17.304889678955078
2000-05-01,2.996875047683716,25.300508499145508,22.722280502319336,4.511985778808594,17.176517486572266
2000-05-02,2.8062500953674316,24.571849822998047,21.62000274658203,4.384800910949707,17.638669967651367
2000-05-03,2.706249952316284,24.16704750061035,21.832719802856445,4.106211185455322,17.53597068786621
2000-05-04,2.753124952316284,24.73377799987793,21.794044494628906,4.142547130584717,17.66434097290039
2000-05-05,2.924999952316284,25.583871841430664,22.00676155090332,4.142547130584717,18.331886291503906
2000-05-08,2.800781011581421,24.774269104003906,21.60066795349121,4.172831058502197,18.948097229003906
2000-05-09,2.8125,24.81472396850586,20.98185157775879,4.184943675994873,18.367740631103516
2000-05-10,2.6656250953674316,23.97127914428711,20.479061126708984,4.094096660614014,17.85966682434082
2000-05-11,2.7437500953674316,24.25568389892578,21.001178741455078,4.1364922523498535,17.57668685913086
2000-05-12,2.6875,24.174421310424805,21.291255950927734,4.148604869842529,17.73746109008789
2000-05-15,2.8031249046325684,24.174421310424805,21.465301513671875,4.275787830352783,18.11048698425293
2000-05-16,2.953125,24.296302795410156,21.503971099853516,4.28184700012207,18.3162784576416
2000-05-17,3.049999952316284,24.296302795410156,20.943166732788086,4.003252983093262,18.522066116333008
2000-05-18,2.768749952316284,24.458829879760742,20.479061126708984,3.9487462043762207,18.59925079345703
2000-05-19,2.6312499046325684,24.01190757751465,20.13096809387207,3.876068115234375,18.187652587890625
2000-05-22,2.59375,23.768129348754883,19.86023712158203,3.8397302627563477,18.084762573242188
2000-05-23,2.3343749046325684,24.1337890625,19.550825119018555,4.003252983093262,18.187652587890625
2000-05-24,2.4281249046325684,25.271406173706055,20.285680770874023,4.215224742889404,18.21337127685547
2000-05-25,2.2750000953674316,24.946378707885742,19.02869415283203,4.2031121253967285,18.792186737060547
2000-05-26,2.325000047683716,24.865131378173828,19.009355545043945,4.221281051635742,18.573530197143555
2000-05-30,2.5875000953674316,25.718334197998047,19.60883903503418,4.287901401519775,18.187652587890625
2000-05-31,2.4156250953674316,25.393310546875,19.357446670532227,4.154659271240234,18.3162784576416
2000-06-01,2.5093750953674316,26.16526222229004,19.97626495361328,4.191000938415527,18.522066116333008
2000-06-02,2.893749952316284,25.92148780822754,20.517730712890625,4.287901401519775,17.930402755737305
2000-06-05,2.7249999046325684,25.312049865722656,20.6917724609375,4.28184700012207,17.59597396850586
2000-06-06,2.528125047683716,25.92148780822754,21.54265594482422,4.069874286651611,17.878948211669922
2000-06-07,2.590625047683716,25.068265914916992,21.813383102416992,4.257620334625244,17.904674530029297
2000-06-08,2.59375,24.82448959350586,21.291255950927734,4.160719394683838,18.21337127685547
2000-06-09,2.609375,25.474563598632812,21.291255950927734,4.027479648590088,18.933679580688477
2000-06-12,2.421875,24.78384780883789,20.6917724609375,3.9154341220855713,18.26482391357422
2000-06-13,2.450000047683716,25.230791091918945,21.001178741455078,3.779165267944336,18.869367599487305
2000-06-14,2.3218750953674316,25.230791091918945,21.813383102416992,3.8395814895629883,19.17806625366211
2000-06-15,2.315624952316284,26.246511459350586,22.393524169921875,3.7182700634002686,19.345279693603516
2000-06-16,2.299999952316284,25.51518440246582,22.451539993286133,3.6151509284973145,19.731159210205078
2000-06-19,2.265625,25.35266876220703,22.799623489379883,3.5484280586242676,19.242387771606445
2000-06-20,2.3062500953674316,25.555810928344727,23.186386108398438,3.463510274887085,19.03658103942871
2000-06-21,2.3031249046325684,25.88084602355957,24.965492248535156,3.4513778686523438,19.293842315673828
2000-06-22,2.0999999046325684,25.312049865722656,24.714101791381836,3.414983034133911,18.83078384399414
2000-06-23,1.693750023841858,25.92148780822754,24.037267684936523,3.596954822540283,18.882232666015625
2000-06-26,1.696874976158142,25.84022331237793,24.59807586669922,3.7849903106689453,19.03658103942871
2000-06-27,1.8250000476837158,26.002748489379883,24.38534927368164,3.8759756088256836,19.345279693603516
2000-06-28,1.8937499523162842,26.34808921813965,24.424028396606445,3.7940895557403564,19.133054733276367
2000-06-29,1.8562500476837158,26.612180709838867,23.882558822631836,3.8335161209106445,19.0301456451416
2000-06-30,1.8156249523162842,27.180994033813477,24.75278091430664,3.863844871520996,19.756887435913086
2000-07-03,1.850000023841858,27.099727630615234,24.75278091430664,3.9790942668914795,19.62826156616211
2000-07-05,1.8250000476837158,27.831056594848633,24.288654327392578,3.906303644180298,19.525360107421875
2000-07-06,1.803125023841858,27.95294761657715,25.042856216430664,3.9305672645568848,19.165210723876953
2000-07-07,1.806249976158142,28.440505981445312,25.371599197387695,4.082208156585693,18.85650062561035
2000-07-10,1.7531249523162842,27.95294761657715,24.57872772216797,4.045816421508789,19.679710388183594
2000-07-11,1.65625,28.806156158447266,24.482044219970703,4.179258346557617,20.168498992919922
2000-07-12,1.7531249523162842,28.52174949645996,24.849464416503906,4.118603706359863,19.744020462036133
2000-07-13,1.75,28.96868896484375,24.73342514038086,4.264178276062012,18.985132217407227
2000-07-14,2.1312499046325684,28.88742446899414,24.424028396606445,4.258114814758301,18.547807693481445
2000-07-17,2.0562500953674316,28.58270263671875,24.191974639892578,4.3885273933410645,18.978700637817383
2000-07-18,2.0875000953674316,29.33433723449707,24.288654327392578,4.3612284660339355,18.470626831054688
2000-07-19,2.043750047683716,29.821887969970703,22.625587463378906,4.276309013366699,19.1137638092041
2000-07-20,2.015625,29.943782806396484,23.147724151611328,4.33090353012085,18.522066116333008
2000-07-21,2.0562500953674316,30.431325912475586,22.374187469482422,4.336968421936035,18.882232666015625
2000-07-24,1.9375,31.2845458984375,21.832719802856445,4.458282470703125,19.576810836791992
2000-07-25,1.881250023841858,31.609580993652344,21.34926414489746,4.500744342803955,18.11048698425293
2000-07-26,1.803125023841858,31.20328140258789,20.98185157775879,4.567463397979736,17.904674530029297
2000-07-27,1.568750023841858,31.365808486938477,21.465301513671875,4.464349269866943,18.361305236816406
2000-07-28,1.5,31.73147201538086,21.561994552612305,4.282377243041992,18.05902862548828
2000-07-31,1.506250023841858,31.73147201538086,21.60066795349121,4.2459821701049805,17.853221893310547
2000-08-01,1.5125000476837158,31.650203704833984,21.25258445739746,4.31876802444458,18.83078384399414
2000-08-02,1.540624976158142,32.42216873168945,21.465301513671875,4.427952766418457,18.985132217407227
2000-08-03,1.5750000476837158,31.85334587097168,21.736032485961914,4.464349269866943,18.419179916381836
2000-08-04,1.625,31.85334587097168,21.387948989868164,4.464349269866943,18.727882385253906
2000-08-07,1.6906249523162842,31.893985748291016,21.658679962158203,4.44008207321167,18.489927291870117
2000-08-08,1.646875023841858,31.568941116333008,22.934993743896484,4.658450603485107,18.489927291870117
2000-08-09,1.5437500476837158,31.130510330200195,22.97367286682129,4.658450603485107,17.59597396850586
2000-08-10,1.521875023841858,31.863964080810547,22.470876693725586,4.531069278717041,17.287275314331055
2000-08-11,1.6843750476837158,32.35289764404297,22.412853240966797,4.549267768859863,17.647424697875977
2000-08-14,1.743749976158142,32.27142333984375,22.33552360534668,4.615990161895752,17.58311653137207
2000-08-15,1.8781249523162842,30.804534912109375,22.161470413208008,4.543201923370361,17.287275314331055
2000-08-16,1.931249976158142,30.111845016479492,21.96808624267578,4.5856614112854,17.917343139648438
2000-08-17,1.912500023841858,29.90810775756836,22.142131805419922,4.609925270080566,18.149370193481445
2000-08-18,1.9500000476837158,29.78586769104004,21.96808624267578,4.628120422363281,17.633758544921875
2000-08-21,1.875,31.130510330200195,21.85205841064453,4.549267768859863,18.046253204345703
2000-08-22,1.8250000476837158,32.1491813659668,22.045433044433594,4.088274955749512,17.530641555786133
2000-08-23,1.9406249523162842,32.9641227722168,21.89073944091797,3.906303644180298,17.749774932861328
2000-08-24,1.96875,34.9607048034668,22.00676155090332,4.003355979919434,17.775556564331055
2000-08-25,1.9968750476837158,35.28669738769531,21.85205841064453,4.124667644500732,18.072031021118164
2000-08-28,1.9562499523162842,34.71623611450195,22.064781188964844,3.9548282623291016,17.672433853149414
2000-08-29,1.9812500476837158,34.10502624511719,21.948749542236328,4.07614278793335,17.556421279907227
2000-08-30,2.1468749046325684,34.227256774902344,21.658679962158203,4.021549224853516,17.324399948120117
2000-08-31,2.075000047683716,34.970909118652344,21.60066795349121,3.8410983085632324,17.794885635375977
2000-09-01,2.075000047683716,35.69414138793945,21.716691970825195,3.966958999633789,17.80133628845215
2000-09-05,2.284374952316284,36.14234924316406,21.69736099243164,4.045816421508789,16.83457374572754
2000-09-06,2.293750047683716,37.690738677978516,21.484638214111328,3.8820419311523438,16.44786834716797
2000-09-07,2.174999952316284,38.13896179199219,21.678020477294922,3.7485949993133545,16.62833023071289
2000-09-08,2.1468749046325684,37.89447784423828,21.445960998535156,3.7971205711364746,16.705665588378906
2000-09-11,2.1187500953674316,38.220462799072266,21.291255950927734,3.5544934272766113,16.91191291809082
2000-09-12,2.1343750953674316,38.46493148803711,21.078529357910156,3.8592946529388428,16.60255241394043
2000-09-13,2.121875047683716,38.75016784667969,21.117212295532227,3.7485949993133545,16.937692642211914
2000-09-14,2.2437500953674316,38.057464599609375,20.36302947998047,3.7422776222229004,17.066593170166016
2000-09-15,2.1812500953674316,37.07953643798828,19.86023712158203,3.669375419616699,17.015033721923828
2000-09-18,2.140625,37.12028503417969,19.492809295654297,3.6815249919891357,17.298616409301758
2000-09-19,2.0374999046325684,36.998046875,20.111623764038086,4.082485198974609,16.918357849121094
2000-09-20,1.875,38.50568389892578,19.879573822021484,3.6815249919891357,16.87969398498535
2000-09-21,2.003124952316284,39.116878509521484,19.86023712158203,3.7544288635253906,17.530641555786133
2000-09-22,2.0718750953674316,41.3986930847168,19.570165634155273,3.845555067062378,18.278276443481445
2000-09-25,2.018749952316284,41.643165588378906,18.951335906982422,3.906306028366089,18.200931549072266
2000-09-26,1.9874999523162842,43.069313049316406,19.396120071411133,3.8941564559936523,17.9431209564209
2000-09-27,1.8937499523162842,42.09138870239258,18.757966995239258,3.875929832458496,17.840009689331055
2000-09-28,2.0,42.05064010620117,18.970687866210938,3.9002301692962646,18.020477294921875
2000-09-29,1.921875,42.05064010620117,18.661273956298828,3.8941564559936523,18.52962875366211
2000-10-02,1.7937500476837158,38.09820556640625,18.29384422302246,3.888078451156616,18.252485275268555
2000-10-03,1.7531249523162842,39.035369873046875,17.500986099243164,4.0338850021362305,18.252485275268555
2000-10-04,1.7999999523162842,39.85031509399414,17.15289878845215,3.954906702041626,17.633758544921875
2000-10-05,1.678125023841858,39.80957794189453,17.133560180664062,4.179685592651367,18.4587345123291
2000-10-06,1.578125,39.768836975097656,17.19158172607422,3.857706069946289,18.40718650817871
2000-10-09,1.5031249523162842,38.75016784667969,16.766138076782227,3.790877342224121,17.788448333740234
2000-10-10,1.521875023841858,38.83165740966797,16.88216781616211,3.857706069946289,18.35561752319336
2000-10-11,1.390625,39.23912048339844,17.249584197998047,3.784804582595825,18.200931549072266
2000-10-12,1.256250023841858,36.5905876159668,16.824155807495117,3.730128049850464,18.40718650817871
2000-10-13,1.421875,38.30193328857422,16.630775451660156,3.7422776222229004,17.582199096679688
2000-10-16,1.2156250476837158,39.23912048339844,15.58651351928711,3.833402633666992,18.020477294921875
2000-10-17,1.0968749523162842,39.44285202026367,15.605856895446777,3.6936769485473633,18.536081314086914
2000-10-18,1.256250023841858,39.6058349609375,16.011951446533203,3.669375419616699,18.046253204345703
2000-10-19,1.3875000476837158,38.09820556640625,19.14472198486328,3.730128049850464,17.73688316345215
2000-10-20,1.540624976158142,39.116878509521484,20.169639587402344,3.602550745010376,17.891563415527344
2000-10-23,1.5,39.93180465698242,19.22208595275879,3.5357227325439453,18.71653938293457
2000-10-24,1.478124976158142,39.768836975097656,19.02869415283203,3.602550745010376,17.73688316345215
2000-10-25,1.59375,40.78748321533203,18.951335906982422,3.6329240798950195,18.536081314086914
2000-10-26,1.84375,41.11346435546875,19.93758773803711,3.8091049194335938,18.71653938293457
2000-10-27,1.78125,41.56169509887695,20.943166732788086,3.7240545749664307,18.200931549072266
2000-10-30,1.6437499523162842,42.172882080078125,21.368606567382812,3.784804582595825,18.097808837890625
2000-10-31,1.8312499523162842,44.21021270751953,21.31059455871582,3.882007122039795,17.814228057861328
2000-11-01,1.868749976158142,42.86558532714844,21.54265594482422,3.875929832458496,17.9431209564209
2000-11-02,1.9874999523162842,43.110050201416016,21.755367279052734,4.125011920928955,17.814228057861328
2000-11-03,1.8781249523162842,43.069313049316406,21.117212295532227,4.021735668182373,17.994688034057617
2000-11-06,1.828125,43.069313049316406,21.503971099853516,4.14931058883667,18.35561752319336
2000-11-07,1.8468749523162842,42.49885559082031,21.813383102416992,4.179685592651367,18.48451042175293
2000-11-08,1.693750023841858,42.467830657958984,21.484638214111328,4.325488567352295,18.71653938293457
2000-11-09,1.5625,42.91701126098633,21.92942237854004,4.240437984466553,18.40718650817871
2000-11-10,1.5031249523162842,41.4878044128418,20.84647560119629,4.039958477020264,18.200931549072266
2000-11-13,1.390625,41.038612365722656,20.55640983581543,4.021735668182373,17.401737213134766
2000-11-14,1.446874976158142,42.05946731567383,21.291255950927734,4.058182239532471,17.6595401763916
2000-11-15,1.475000023841858,41.52863311767578,21.678020477294922,4.0946364402771,17.800094604492188
2000-11-16,1.390625,42.99869918823242,21.329936981201172,4.015659332275391,17.90342140197754
2000-11-17,1.3718750476837158,42.71282958984375,21.368606567382812,4.052109241485596,17.77424430847168
2000-11-20,1.290624976158142,42.83534240722656,20.78845977783203,3.888078451156616,17.77424430847168
2000-11-21,1.212499976158142,44.836219787597656,20.9625186920166,3.888078451156616,17.98092269897461
2000-11-22,1.259374976158142,42.54949188232422,21.117212295532227,3.912381172180176,17.77424430847168
2000-11-24,1.446874976158142,42.91701126098633,21.639345169067383,3.9366822242736816,17.49007225036621
2000-11-27,1.399999976158142,44.019527435302734,21.87139320373535,4.179685592651367,18.54928207397461
2000-11-28,1.2515629529953003,44.101219177246094,20.730451583862305,4.270814418792725,18.600948333740234
2000-11-29,1.3468749523162842,45.693756103515625,20.13096809387207,4.161462783813477,18.859302520751953
2000-11-30,1.234375,45.122074127197266,17.752382278442383,4.143238544464111,18.31678581237793
2000-12-01,1.2312500476837158,42.99869918823242,17.520328521728516,4.2465128898620605,17.98092269897461
2000-12-04,1.328125,42.34532165527344,17.462310791015625,4.374090671539307,18.265106201171875
2000-12-05,1.2687499523162842,45.0403938293457,18.525909423828125,4.301189422607422,18.394290924072266
2000-12-06,1.181249976158142,44.019527435302734,17.53966522216797,4.210063457489014,17.92925453186035
2000-12-07,1.068750023841858,43.65203094482422,16.437389373779297,4.046032905578613,17.955089569091797
2000-12-08,1.171875,45.693756103515625,16.843490600585938,4.137160778045654,17.98092269897461
2000-12-11,1.265625,44.672889709472656,17.965097427368164,4.276888370513916,18.032594680786133
2000-12-12,1.2937500476837158,45.16287612915039,18.061796188354492,4.355865001678467,18.18760871887207
2000-12-13,1.1875,44.346214294433594,17.71371078491211,4.380166053771973,18.936803817749023
2000-12-14,1.134374976158142,43.9378662109375,17.172239303588867,4.67191743850708,18.83348274230957
2000-12-15,1.1437499523162842,42.38616180419922,15.219086647033691,4.635417938232422,18.781803131103516
2000-12-18,0.9937499761581421,44.75455856323242,14.793646812438965,4.544167995452881,19.220991134643555
2000-12-19,0.9125000238418579,43.36619567871094,13.86541748046875,4.62933349609375,19.608510971069336
2000-12-20,0.8343750238418579,42.467830657958984,12.84050464630127,4.781417369842529,19.169315338134766
2000-12-21,0.7593749761581421,42.222816467285156,13.439981460571289,4.793582439422607,17.56757164001465
2000-12-22,0.778124988079071,41.44697189331055,14.368215560913086,4.9821624755859375,18.342615127563477
2000-12-26,0.846875011920929,41.16111755371094,14.503584861755371,5.261990070343018,18.471773147583008
2000-12-27,0.84375,41.855308532714844,14.368215560913086,5.517485618591309,18.704303741455078
2000-12-28,0.8687499761581421,42.753662109375,13.788074493408203,5.523568630218506,18.910972595214844
2000-12-29,0.778124988079071,43.12117004394531,13.420649528503418,5.4323201179504395,19.014312744140625
2001-01-02,0.6937500238418579,40.50777816772461,13.420649528503418,5.268073081970215,19.065980911254883
2001-01-03,0.878125011920929,40.87527847290039,14.832328796386719,5.44448709487915,18.006757736206055
2001-01-04,0.7749999761581421,39.85441589355469,14.987030029296875,5.584402084350586,17.28339195251465
2001-01-05,0.7281249761581421,38.384361267089844,15.199759483337402,5.341073036193848,17.515907287597656
2001-01-08,0.746874988079071,38.54771423339844,15.141741752624512,5.608734607696533,17.309219360351562
2001-01-09,0.8187500238418579,38.506874084472656,16.03129005432129,5.785146713256836,17.877592086791992
2001-01-10,0.824999988079071,39.446075439453125,16.360044479370117,5.6573991775512695,17.49007225036621
2001-01-11,0.8500000238418579,38.629390716552734,17.01753807067871,5.620901107788086,16.947538375854492
2001-01-12,0.8843749761581421,39.60942840576172,16.553421020507812,5.493151664733887,17.12837791442871
2001-01-16,0.903124988079071,39.85441589355469,16.263343811035156,5.420153617858887,17.231721878051758
2001-01-17,0.918749988079071,38.384361267089844,16.37938117980957,5.4323201179504395,16.844196319580078
2001-01-18,0.9750000238418579,37.486019134521484,17.172239303588867,5.456654071807861,16.999208450317383
2001-01-19,0.996874988079071,36.383487701416016,18.87399673461914,5.10382604598999,17.102548599243164
2001-01-22,0.925000011920929,36.58766555786133,18.603256225585938,5.152493953704834,17.412559509277344
2001-01-23,0.947655975818634,37.56769561767578,18.738632202148438,5.170743465423584,17.72257423400879
2001-01-24,1.09375,37.526859283447266,19.473466873168945,5.097744941711426,17.7484073638916
2001-01-25,0.949999988079071,38.71106719970703,19.125385284423828,5.27415657043457,18.368453979492188
2001-01-26,0.9750000238418579,37.935203552246094,19.802213668823242,5.158577919006348,18.31678581237793
2001-01-29,1.006250023841858,36.88821029663086,19.956928253173828,5.103094100952148,17.898256301879883
2001-01-30,0.9468749761581421,36.68568420410156,19.60883903503418,5.159549236297607,18.30333709716797
2001-01-31,0.8656250238418579,38.22105026245117,18.893327713012695,5.354212760925293,18.6629695892334
2001-02-01,0.8125,36.927406311035156,19.299428939819336,5.3026275634765625,18.687767028808594
2001-02-02,0.71875,37.143009185791016,18.815980911254883,5.315280437469482,18.55962562561035
2001-02-05,0.721875011920929,37.848628997802734,19.1640625,5.371731281280518,18.910972595214844
2001-02-06,0.7906249761581421,37.06462097167969,19.357446670532227,5.503131866455078,18.95231819152832
2001-02-07,0.75,37.647857666015625,20.01494026184082,5.4933977127075195,18.394290924072266
2001-02-08,0.71875,37.687164306640625,19.260753631591797,5.364917278289795,18.497617721557617
2001-02-09,0.668749988079071,37.57574462890625,18.29384422302246,5.2997050285339355,18.61749267578125
2001-02-12,0.7250000238418579,38.70944595336914,18.177824020385742,5.286077499389648,19.063915252685547
2001-02-13,0.6875,39.79072189331055,18.003782272338867,5.459331035614014,18.613359451293945
2001-02-14,0.721875011920929,39.70553970336914,18.061796188354492,5.3658905029296875,18.729379653930664
2001-02-15,0.7250000238418579,39.41720199584961,18.19715690612793,5.087522983551025,18.33572769165039
2001-02-16,0.684374988079071,39.312339782714844,17.7330379486084,5.014521598815918,18.754249572753906
2001-02-20,0.625,40.531219482421875,17.28826332092285,4.625196933746338,18.592641830444336
2001-02-21,0.596875011920929,39.44997787475586,17.404296875,4.580424785614014,18.567773818969727
2001-02-22,0.596875011920929,40.15769958496094,17.07554817199707,4.674838542938232,18.683805465698242
2001-02-23,0.590624988079071,40.37394714355469,17.559011459350586,4.769251346588135,18.571918487548828
2001-02-26,0.596875011920929,41.12757110595703,18.42921257019043,4.779957294464111,18.75010108947754
2001-02-27,0.5874999761581421,41.74355697631836,18.371200561523438,3.832919120788574,18.733537673950195
2001-02-28,0.5093749761581421,40.76059341430664,18.25517463684082,3.7988548278808594,18.646509170532227
2001-03-01,0.5218750238418579,39.08952713012695,18.366365432739258,3.711256980895996,18.27356719970703
2001-03-02,0.5,39.38442611694336,17.53966522216797,3.657721996307373,18.070533752441406
2001-03-05,0.6312500238418579,40.5705451965332,17.771718978881836,3.6625888347625732,18.16169548034668
2001-03-06,0.59375,40.7147102355957,18.390539169311523,3.810532331466675,17.859210968017578
2001-03-07,0.612500011920929,42.00568389892578,18.777305603027344,3.918571710586548,17.382686614990234
2001-03-08,0.5843750238418579,42.43164825439453,18.3325252532959,3.9244086742401123,17.403406143188477
2001-03-09,0.612500011920929,42.923118591308594,17.53966522216797,3.900075912475586,17.589872360229492
2001-03-12,0.53125,39.97419357299805,16.069969177246094,3.8066391944885254,16.719701766967773
2001-03-13,0.550000011920929,39.69242858886719,16.766138076782227,3.6528561115264893,16.533239364624023
2001-03-14,0.53125,38.021366119384766,16.708127975463867,3.554550886154175,16.16031265258789
2001-03-15,0.543749988079071,36.76315689086914,16.611431121826172,3.543826103210449,15.973847389221191
2001-03-16,0.550000011920929,35.22317123413086,16.88216781616211,3.5409014225006104,15.484893798828125
2001-03-19,0.5249999761581421,36.71073532104492,16.8048095703125,3.528228521347046,15.580198287963867
2001-03-20,0.512499988079071,36.042320251464844,16.30202865600586,3.705660820007324,15.422731399536133
2001-03-21,0.5,35.28872299194336,15.489824295043945,3.9123470783233643,14.908924102783203
2001-03-22,0.5093749761581421,34.07636642456055,16.708127975463867,3.8528759479522705,14.780465126037598
2001-03-23,0.5093749761581421,34.73169708251953,17.500986099243164,3.9289193153381348,15.551186561584473
2001-03-26,0.546999990940094,36.330650329589844,17.346284866333008,3.8392271995544434,16.052574157714844
2001-03-27,0.5820000171661377,36.173377990722656,18.023113250732422,3.861651659011841,16.566387176513672
2001-03-28,0.5400000214576721,36.042320251464844,17.19158172607422,3.8480005264282227,16.545671463012695
2001-03-29,0.5,36.664859771728516,17.133560180664062,3.9142959117889404,16.570533752441406
